ili_id	status	superseded_by	origin	used_by	definition
i83587	1		pwn-3.0:08915660-n	pwn-3.0:08915660-n;wnja-1.9.0:08915660-n;wnb_id-2.0:08915660-n;wnb_zsm-2.0:08915660-n	a city in ancient Macedonia that was important in early Christianity
i83588	1		pwn-3.0:08915784-n	pwn-3.0:08915784-n;wnja-1.9.0:08915784-n;wnb_id-2.0:08915784-n;wnb_zsm-2.0:08915784-n	an ancient country and wine producing region in the east of the Balkan Peninsula to the north of the Aegean Sea; colonized by ancient Greeks; later a Roman province; now divided between Bulgaria and Greece and Turkey
i83589	1		pwn-3.0:08916111-n	pwn-3.0:08916111-n;omw-arb-1.4:08916111-n;wnja-1.9.0:08916111-n;wnb_id-2.0:08916111-n;wnb_zsm-2.0:08916111-n	a city in northwestern Turkey; a Thracian town that was rebuilt and renamed by the Roman Emperor Hadrian
i83590	1		pwn-3.0:08916316-n	pwn-3.0:08916316-n;wnja-1.9.0:08916316-n;wnb_id-2.0:08916316-n;wnb_zsm-2.0:08916316-n	the land between the Tigris and Euphrates; site of several ancient civilizations; part of what is now known as Iraq
i83591	1		pwn-3.0:08916832-n	pwn-3.0:08916832-n;omw-arb-1.4:08916832-n;wnja-1.9.0:08916832-n;wnb_id-2.0:08916832-n;wnb_zsm-2.0:08916832-n	the chief city of ancient Mesopotamia and capital of the ancient kingdom of Babylonia
i83592	1		pwn-3.0:08917503-n	pwn-3.0:08917503-n;wnja-1.9.0:08917503-n;wnb_id-2.0:08917503-n;wnb_zsm-2.0:08917503-n	an ancient kingdom in southern Mesopotamia; Babylonia conquered Israel in the 6th century BC and exiled the Jews to Babylon (where Daniel became a counselor to the king)
i83593	1		pwn-3.0:08917881-n	pwn-3.0:08917881-n;wnja-1.9.0:08917881-n;wnb_id-2.0:08917881-n;wnb_zsm-2.0:08917881-n	an ancient region of Mesopotamia lying between the Euphrates delta and the Persian Gulf and the Arabian Desert; settled in 1000 BC and destroyed by the Persians in 539 BC; reached the height of its power under Nebuchadnezzar II
i83594	1		pwn-3.0:08918248-n	pwn-3.0:08918248-n;wnja-1.9.0:08918248-n;wnb_id-2.0:08918248-n;wnb_zsm-2.0:08918248-n	an area in the southern region of Babylonia in present-day Iraq; site of the Sumerian civilization of city-states that flowered during the third millennium BC
i83595	1		pwn-3.0:08918800-n	pwn-3.0:08918800-n;wnja-1.9.0:08918800-n;wnb_id-2.0:08918800-n;wnb_zsm-2.0:08918800-n	an ancient city of Sumer located on a former channel of the Euphrates River
i83596	1		pwn-3.0:08918944-n	pwn-3.0:08918944-n;wnja-1.9.0:08918944-n;wnb_id-2.0:08918944-n;wnb_zsm-2.0:08918944-n	an ancient kingdom in northern Mesopotamia which is in present-day Iraq
i83597	1		pwn-3.0:08919241-n	pwn-3.0:08919241-n;wnja-1.9.0:08919241-n;wnb_id-2.0:08919241-n;wnb_zsm-2.0:08919241-n	an ancient Assyrian city on the Tigris and traditional capital of Assyria; just to the south of the modern city of Mosul in Iraq
i83598	1		pwn-3.0:08919475-n	pwn-3.0:08919475-n;wnja-1.9.0:08919475-n;wnb_id-2.0:08919475-n;wnb_zsm-2.0:08919475-n	an ancient Assyrian city on the Tigris across from the modern city of Mosul in the northern part of what is now known as Iraq
i83599	1		pwn-3.0:08919693-n	pwn-3.0:08919693-n;wnja-1.9.0:08919693-n;wnb_id-2.0:08919693-n;wnb_zsm-2.0:08919693-n	an ancient maritime country (a collection of city states) at eastern end of the Mediterranean
i83600	1		pwn-3.0:08919949-n	pwn-3.0:08919949-n;omw-arb-1.4:08919949-n;wnja-1.9.0:08919949-n;wnb_id-2.0:08919949-n;wnb_zsm-2.0:08919949-n	an ancient city state on the north African coast near modern Tunis; founded by Phoenicians; destroyed and rebuilt by Romans; razed by Arabs in 697
i83601	1		pwn-3.0:08920207-n	pwn-3.0:08920207-n;wnja-1.9.0:08920207-n;wnb_id-2.0:08920207-n;wnb_zsm-2.0:08920207-n	an ancient city on the north coast of Africa (northwest of Carthage); destroyed by Arabs around 700 AD
i83602	1		pwn-3.0:08920381-n	pwn-3.0:08920381-n;omw-arb-1.4:08920381-n;wnja-1.9.0:08920381-n;wnb_id-2.0:08920381-n;wnb_zsm-2.0:08920381-n	a string of more than 3,000 islands to the east of Asia extending 1,300 miles between the Sea of Japan and the western Pacific Ocean
i83603	1		pwn-3.0:08920722-n	pwn-3.0:08920722-n;wnja-1.9.0:08920722-n;wnb_zsm-2.0:08920722-n	the second largest of the four main islands of Japan; to the north of Honshu
i83604	1		pwn-3.0:08920924-n	pwn-3.0:08920924-n;wnja-1.9.0:08920924-n;wnb_id-2.0:08920924-n;wnb_zsm-2.0:08920924-n	the central and largest of the four main islands of Japan; between the Sea of Japan and the Pacific Ocean; regarded as the Japanese mainland
i83605	1		pwn-3.0:08921392-n	pwn-3.0:08921392-n;wnja-1.9.0:08921392-n;wnb_id-2.0:08921392-n;wnb_zsm-2.0:08921392-n	the southernmost of the four main islands of Japan; contains coal fields
i83606	1		pwn-3.0:08921613-n	pwn-3.0:08921613-n;wnja-1.9.0:08921613-n;wnb_id-2.0:08921613-n;wnb_zsm-2.0:08921613-n	the smallest of the four main islands of Japan; to the south of Honshu and to the east of Kyushu; separated from Honshu by the Inland Sea; forested and mountainous
i83607	1		pwn-3.0:08921850-n	pwn-3.0:08921850-n;omw-arb-1.4:08921850-n;wnja-1.9.0:08921850-n;wnb_id-2.0:08921850-n;wnb_zsm-2.0:08921850-n	a constitutional monarchy occupying the Japanese Archipelago; a world leader in electronics and automobile manufacture and ship building
i83608	1		pwn-3.0:08923177-n	pwn-3.0:08923177-n;wnja-1.9.0:08923177-n;wnb_id-2.0:08923177-n;wnb_zsm-2.0:08923177-n	a city on western Hokkaido that is the center of a fertile agricultural area
i83609	1		pwn-3.0:08923348-n	pwn-3.0:08923348-n;omw-arb-1.4:08923348-n;wnja-1.9.0:08923348-n;wnb_id-2.0:08923348-n;wnb_zsm-2.0:08923348-n	the capital and largest city of Japan; the economic and cultural center of Japan
i83610	1		pwn-3.0:08923586-n	pwn-3.0:08923586-n;wnja-1.9.0:08923586-n;wnb_id-2.0:08923586-n;wnb_zsm-2.0:08923586-n	a city in central Honshu to the northwest of Tokyo; site of a Buddhist shrine
i83611	1		pwn-3.0:08923755-n	pwn-3.0:08923755-n;wnja-1.9.0:08923755-n;wnb_id-2.0:08923755-n;wnb_zsm-2.0:08923755-n	an industrial city in southern Honshu
i83612	1		pwn-3.0:08923884-n	pwn-3.0:08923884-n;wnja-1.9.0:08923884-n;wnb_id-2.0:08923884-n;wnb_zsm-2.0:08923884-n	a city of east central Honshu; a suburb of Tokyo
i83613	1		pwn-3.0:08924023-n	pwn-3.0:08924023-n;wnja-1.9.0:08924023-n;wnb_id-2.0:08924023-n;wnb_zsm-2.0:08924023-n	port city on southern Honshu on Osaka Bay; a commercial and industrial center of Japan
i83614	1		pwn-3.0:08924238-n	pwn-3.0:08924238-n;wnja-1.9.0:08924238-n;wnb_id-2.0:08924238-n;wnb_zsm-2.0:08924238-n	port city on southeastern Honshu in central Japan
i83615	1		pwn-3.0:08924400-n	pwn-3.0:08924400-n;wnja-1.9.0:08924400-n;wnb_id-2.0:08924400-n;wnb_zsm-2.0:08924400-n	the largest island of the central Ryukyu Islands
i83616	1		pwn-3.0:08924560-n	pwn-3.0:08924560-n;wnja-1.9.0:08924560-n;wnb_id-2.0:08924560-n;wnb_zsm-2.0:08924560-n	the chief city in the Ryukyu Islands
i83617	1		pwn-3.0:08924691-n	pwn-3.0:08924691-n;wnja-1.9.0:08924691-n;wnb_id-2.0:08924691-n;wnb_zsm-2.0:08924691-n	a chain of 55 islands in the western Pacific to the to the southwest of Japan (returned by United States to Japan in 1972)
i83618	1		pwn-3.0:08924913-n	pwn-3.0:08924913-n;wnja-1.9.0:08924913-n;wnb_id-2.0:08924913-n;wnb_zsm-2.0:08924913-n	a port city in Japan on Osaka Bay in southern Honshu; was damaged by an earthquake in 1995
i83619	1		pwn-3.0:08925093-n	pwn-3.0:08925093-n;wnja-1.9.0:08925093-n;wnb_id-2.0:08925093-n;wnb_zsm-2.0:08925093-n	a city in central Japan on southern Honshu; a famous cultural center that was once the capital of Japan
i83620	1		pwn-3.0:08925287-n	pwn-3.0:08925287-n;wnja-1.9.0:08925287-n;wnb_id-2.0:08925287-n;wnb_zsm-2.0:08925287-n	a port city on the southwestern coast of Honshu in Japan; on August 6, 1945 Hiroshima was almost completely destroyed by the first atomic bomb dropped on a populated area
i83621	1		pwn-3.0:08925552-n	pwn-3.0:08925552-n;wnja-1.9.0:08925552-n;wnb_id-2.0:08925552-n;wnb_zsm-2.0:08925552-n	a commercial city in northern Japan on western Hokkaido
i83622	1		pwn-3.0:08925700-n	pwn-3.0:08925700-n;wnja-1.9.0:08925700-n;wnb_id-2.0:08925700-n;wnb_zsm-2.0:08925700-n	a Japanese city on northern Kyushu
i83623	1		pwn-3.0:08925830-n	pwn-3.0:08925830-n;wnja-1.9.0:08925830-n;wnb_id-2.0:08925830-n;wnb_zsm-2.0:08925830-n	a city in southern Japan on Kyushu
i83624	1		pwn-3.0:08925957-n	pwn-3.0:08925957-n;wnja-1.9.0:08925957-n;wnb_id-2.0:08925957-n;wnb_zsm-2.0:08925957-n	a city in southern Japan on Kyushu; a leading port and shipbuilding center; on August 9, 1945 Nagasaki became the second populated area to receive an atomic bomb
i83625	1		pwn-3.0:08926231-n	pwn-3.0:08926231-n;wnja-1.9.0:08926231-n;wnb_id-2.0:08926231-n;wnb_zsm-2.0:08926231-n	a Japanese city in southern Honshu on the Pacific shore
i83626	1		pwn-3.0:08926381-n	pwn-3.0:08926381-n;wnja-1.9.0:08926381-n;wnb_id-2.0:08926381-n;wnb_zsm-2.0:08926381-n	a Japanese city in southern Honshu; main residential suburb of Osaka
i83627	1		pwn-3.0:08926543-n	pwn-3.0:08926543-n;wnja-1.9.0:08926543-n;wnb_id-2.0:08926543-n;wnb_zsm-2.0:08926543-n	an industrial city of Japan in southern Honshu
i83628	1		pwn-3.0:08926681-n	pwn-3.0:08926681-n;wnja-1.9.0:08926681-n;wnb_id-2.0:08926681-n	a volcano in central Honshu near Nagano; one of the largest volcanoes in Japan (8,340 feet)
i83629	1		pwn-3.0:08926877-n	pwn-3.0:08926877-n;wnja-1.9.0:08926877-n	a group of Japanese Islands in the northwestern Pacific Ocean to the north of the Marianas
i83630	1		pwn-3.0:08927068-n	pwn-3.0:08927068-n;wnja-1.9.0:08927068-n	the largest of the Volcano Islands of Japan
i83631	1		pwn-3.0:08927186-n	pwn-3.0:08927186-n;omw-arb-1.4:08927186-n;wnja-1.9.0:08927186-n;wnb_id-2.0:08927186-n;wnb_zsm-2.0:08927186-n	an Arab kingdom in southwestern Asia on the Red Sea
i83632	1		pwn-3.0:08927548-n	pwn-3.0:08927548-n;omw-arb-1.4:08927548-n;wnja-1.9.0:08927548-n;wnb_id-2.0:08927548-n;wnb_zsm-2.0:08927548-n	the capital and largest city of Jordan
i83633	1		pwn-3.0:08927678-n	pwn-3.0:08927678-n;wnja-1.9.0:08927678-n;wnb_id-2.0:08927678-n;wnb_zsm-2.0:08927678-n	Jordan's port; located in southwestern Jordan on the Gulf of Aqaba
i83634	1		pwn-3.0:08927836-n	pwn-3.0:08927836-n;omw-arb-1.4:08927836-n;wnja-1.9.0:08927836-n;wnb_id-2.0:08927836-n;wnb_zsm-2.0:08927836-n	a village in Palestine near the north end of the Dead Sea; in the Old Testament it was the first place taken by the Israelites under Joshua as they entered the Promised Land
i83635	1		pwn-3.0:08928083-n	pwn-3.0:08928083-n;wnja-1.9.0:08928083-n;wnb_id-2.0:08928083-n;wnb_zsm-2.0:08928083-n	city in northwestern Jordan
i83636	1		pwn-3.0:08928193-n	pwn-3.0:08928193-n;omw-arb-1.4:08928193-n;wnja-1.9.0:08928193-n;wnb_id-2.0:08928193-n	a republic in eastern Africa; achieved independence from the United Kingdom in 1963; major archeological discoveries have been made in the Great Rift Valley in Kenya
i83637	1		pwn-3.0:08928582-n	pwn-3.0:08928582-n;omw-arb-1.4:08928582-n;wnja-1.9.0:08928582-n;wnb_id-2.0:08928582-n;wnb_zsm-2.0:08928582-n	the capital and largest city of Kenya; a center for tourist safaris
i83638	1		pwn-3.0:08928742-n	pwn-3.0:08928742-n;wnja-1.9.0:08928742-n;wnb_id-2.0:08928742-n;wnb_zsm-2.0:08928742-n	a port city in western Kenya on the northeastern shore of Lake Victoria; fishing and trading center
i83639	1		pwn-3.0:08928933-n	pwn-3.0:08928933-n;wnja-1.9.0:08928933-n;wnb_id-2.0:08928933-n;wnb_zsm-2.0:08928933-n	a port city in southern Kenya on a coral island in a bay of the Indian Ocean
i83640	1		pwn-3.0:08929102-n	pwn-3.0:08929102-n;wnja-1.9.0:08929102-n;wnb_id-2.0:08929102-n;wnb_zsm-2.0:08929102-n	a city in western Kenya; commercial center of an agricultural region
i83641	1		pwn-3.0:08929243-n	pwn-3.0:08929243-n;omw-arb-1.4:08929243-n;wnja-1.9.0:08929243-n;wnb_id-2.0:08929243-n;wnb_zsm-2.0:08929243-n	an Arab kingdom in Asia on the northwestern coast of the Persian Gulf; a major source of petroleum
i83642	1		pwn-3.0:08929555-n	pwn-3.0:08929555-n;omw-arb-1.4:08929555-n;wnja-1.9.0:08929555-n;wnb_id-2.0:08929555-n;wnb_zsm-2.0:08929555-n	a seaport on the Persian Gulf and capital of Kuwait
i83643	1		pwn-3.0:08929722-n	pwn-3.0:08929722-n;wnja-1.9.0:08929722-n;wnb_id-2.0:08929722-n;wnb_zsm-2.0:08929722-n	an ancient region of western Europe that included what is now northern Italy and France and Belgium and part of Germany and the Netherlands
i83644	1		pwn-3.0:08929922-n	pwn-3.0:08929922-n;omw-arb-1.4:08929922-n;wnja-1.9.0:08929922-n;wnb_id-2.0:08929922-n;wnb_zsm-2.0:08929922-n	a republic in western Europe; the largest country wholly in Europe
i83645	1		pwn-3.0:08932568-n	pwn-3.0:08932568-n;omw-arb-1.4:08932568-n;wnja-1.9.0:08932568-n;wnb_id-2.0:08932568-n	the capital and largest city of France; and international center of culture and commerce
i83646	1		pwn-3.0:08933084-n	pwn-3.0:08933084-n;wnja-1.9.0:08933084-n;wnb_id-2.0:08933084-n;wnb_zsm-2.0:08933084-n	the region of Paris on the southern bank of the Seine; a center of artistic and student life
i83647	1		pwn-3.0:08933287-n	pwn-3.0:08933287-n;wnja-1.9.0:08933287-n;wnb_id-2.0:08933287-n;wnb_zsm-2.0:08933287-n	the highest point in Paris; famous for its associations with many artists
i83648	1		pwn-3.0:08933437-n	pwn-3.0:08933437-n;wnja-1.9.0:08933437-n;wnb_id-2.0:08933437-n;wnb_zsm-2.0:08933437-n	a northwestern suburb of Paris; the residence of the Merovingian royalty in the 7th century
i83649	1		pwn-3.0:08933621-n	pwn-3.0:08933621-n;wnja-1.9.0:08933621-n;wnb_id-2.0:08933621-n;wnb_zsm-2.0:08933621-n	a southeastern suburb of Paris; site of an international airport serving Paris
i83650	1		pwn-3.0:08933770-n	pwn-3.0:08933770-n;wnja-1.9.0:08933770-n	the street in Paris along the south bank of the Seine known for its governmental ministries
i83651	1		pwn-3.0:08933940-n	pwn-3.0:08933940-n;wnja-1.9.0:08933940-n;wnb_id-2.0:08933940-n;wnb_zsm-2.0:08933940-n	the region of Paris on the north bank of the Seine
i83652	1		pwn-3.0:08934067-n	pwn-3.0:08934067-n;wnja-1.9.0:08934067-n	island in Paris on the Seine
i83653	1		pwn-3.0:08934174-n	pwn-3.0:08934174-n;wnja-1.9.0:08934174-n	a major avenue in Paris famous for elegant shops and cafes
i83654	1		pwn-3.0:08934313-n	pwn-3.0:08934313-n;wnja-1.9.0:08934313-n;wnb_id-2.0:08934313-n;wnb_zsm-2.0:08934313-n	a town in southeastern France on the Rhone River; the seat of the papacy from 1309 to 1378 and the residence of antipopes during the Great Schism
i83655	1		pwn-3.0:08934532-n	pwn-3.0:08934532-n;wnja-1.9.0:08934532-n;wnb_id-2.0:08934532-n;wnb_zsm-2.0:08934532-n	a port city in southwestern France; a major center of the wine trade
i83656	1		pwn-3.0:08934694-n	pwn-3.0:08934694-n;wnja-1.9.0:08934694-n;wnb_id-2.0:08934694-n;wnb_zsm-2.0:08934694-n	a port city in northwestern France (in Brittany); the chief naval station of France
i83657	1		pwn-3.0:08934868-n	pwn-3.0:08934868-n;wnja-1.9.0:08934868-n;wnb_id-2.0:08934868-n;wnb_zsm-2.0:08934868-n	a town in northern France on the Strait of Dover that serves as a ferry port to England; in 1347 it was captured by the English king Edward III after a long siege and remained in English hands until it was recaptured by the French king Henry II in 1558
i83658	1		pwn-3.0:08935212-n	pwn-3.0:08935212-n;wnja-1.9.0:08935212-n;wnb_id-2.0:08935212-n;wnb_zsm-2.0:08935212-n	a port and resort city on the French Riviera; site of an annual film festival
i83659	1		pwn-3.0:08935381-n	pwn-3.0:08935381-n;wnja-1.9.0:08935381-n;wnb_id-2.0:08935381-n;wnb_zsm-2.0:08935381-n	a town in north central France noted for white Burgundy wines
i83660	1		pwn-3.0:08935516-n	pwn-3.0:08935516-n;wnja-1.9.0:08935516-n;wnb_id-2.0:08935516-n;wnb_zsm-2.0:08935516-n	a town in northern France that is noted for its Gothic Cathedral
i83661	1		pwn-3.0:08935674-n	pwn-3.0:08935674-n;wnja-1.9.0:08935674-n;wnb_id-2.0:08935674-n;wnb_zsm-2.0:08935674-n	a port town in northwestern France on the English Channel; site of a naval base
i83662	1		pwn-3.0:08935848-n	pwn-3.0:08935848-n;wnja-1.9.0:08935848-n;wnb_id-2.0:08935848-n;wnb_zsm-2.0:08935848-n	an industrial city in eastern France to the north of Lyons
i83663	1		pwn-3.0:08935978-n	pwn-3.0:08935978-n;wnja-1.9.0:08935978-n;wnb_id-2.0:08935978-n;wnb_zsm-2.0:08935978-n	a seaport in northern France on the North Sea; scene of the evacuation of British forces in 1940 during World War II
i83664	1		pwn-3.0:08936180-n	pwn-3.0:08936180-n;wnja-1.9.0:08936180-n;wnb_id-2.0:08936180-n;wnb_zsm-2.0:08936180-n	a city in southeastern France on the Isere River
i83665	1		pwn-3.0:08936303-n	pwn-3.0:08936303-n;omw-arb-1.4:08936303-n;wnja-1.9.0:08936303-n;wnb_id-2.0:08936303-n;wnb_zsm-2.0:08936303-n	a port city in northern France on the English Channel at the mouth of the Seine
i83666	1		pwn-3.0:08936476-n	pwn-3.0:08936476-n;wnja-1.9.0:08936476-n;wnb_id-2.0:08936476-n;wnb_zsm-2.0:08936476-n	an industrial city in northern France near the Belgian border; was the medieval capital of Flanders
i83667	1		pwn-3.0:08936647-n	pwn-3.0:08936647-n;omw-arb-1.4:08936647-n;wnja-1.9.0:08936647-n;wnb_id-2.0:08936647-n;wnb_zsm-2.0:08936647-n	a city in east-central France on the Rhone River; a principal producer of silk and rayon
i83668	1		pwn-3.0:08936833-n	pwn-3.0:08936833-n;omw-arb-1.4:08936833-n;wnja-1.9.0:08936833-n;wnb_id-2.0:08936833-n;wnb_zsm-2.0:08936833-n	a port city in southeastern France on the Mediterranean
i83669	1		pwn-3.0:08936996-n	pwn-3.0:08936996-n;wnja-1.9.0:08936996-n;wnb_id-2.0:08936996-n;wnb_zsm-2.0:08936996-n	a city in northeastern France in Lorraine
i83670	1		pwn-3.0:08937109-n	pwn-3.0:08937109-n;wnja-1.9.0:08937109-n;wnb_id-2.0:08937109-n;wnb_zsm-2.0:08937109-n	a port city in western France on the Loire estuary
i83671	1		pwn-3.0:08937251-n	pwn-3.0:08937251-n;omw-arb-1.4:08937251-n;wnja-1.9.0:08937251-n;wnb_id-2.0:08937251-n;wnb_zsm-2.0:08937251-n	a city in southeastern France on the Mediterranean; the leading resort on the French Riviera
i83672	1		pwn-3.0:08937414-n	pwn-3.0:08937414-n;wnja-1.9.0:08937414-n;wnb_id-2.0:08937414-n;wnb_zsm-2.0:08937414-n	a city on the Loire river in north central France; site of the siege of Orleans by the English (1428-1429)
i83673	1		pwn-3.0:08937594-n	pwn-3.0:08937594-n;wnja-1.9.0:08937594-n;wnb_id-2.0:08937594-n;wnb_zsm-2.0:08937594-n	a city in northeastern France to the east of Paris; scene of the coronation of most French kings; site of the unconditional German surrender in 1945 at the end of World War II
i83674	1		pwn-3.0:08937850-n	pwn-3.0:08937850-n;wnja-1.9.0:08937850-n;wnb_id-2.0:08937850-n;wnb_zsm-2.0:08937850-n	city on the Rhine in eastern France near the German border; an inland port
i83675	1		pwn-3.0:08937995-n	pwn-3.0:08937995-n;wnja-1.9.0:08937995-n;wnb_id-2.0:08937995-n;wnb_zsm-2.0:08937995-n	a port city and naval base in southeastern France on the Mediterranean coast
i83676	1		pwn-3.0:08938163-n	pwn-3.0:08938163-n;wnja-1.9.0:08938163-n;wnb_id-2.0:08938163-n;wnb_zsm-2.0:08938163-n	a city on the Garonne River in southern France to the southeast of Bordeaux; a cultural center of medieval Europe
i83677	1		pwn-3.0:08938351-n	pwn-3.0:08938351-n;wnja-1.9.0:08938351-n;wnb_id-2.0:08938351-n;wnb_zsm-2.0:08938351-n	an industrial city in western France on the Loire River
i83678	1		pwn-3.0:08938478-n	pwn-3.0:08938478-n;wnja-1.9.0:08938478-n;wnb_id-2.0:08938478-n;wnb_zsm-2.0:08938478-n	a town in northeastern France long noted for its lace industry
i83679	1		pwn-3.0:08938619-n	pwn-3.0:08938619-n;omw-arb-1.4:08938619-n;wnja-1.9.0:08938619-n;wnb_id-2.0:08938619-n;wnb_zsm-2.0:08938619-n	a city in north central France near Paris; site of the Palace of Versailles that was built by Louis XIV in the 17th century
i83680	1		pwn-3.0:08938819-n	pwn-3.0:08938819-n;wnja-1.9.0:08938819-n;wnb_id-2.0:08938819-n;wnb_zsm-2.0:08938819-n	a town in central France (south of Paris) noted for hot mineral springs; was capital of the unoccupied part of France during World War II
i83681	1		pwn-3.0:08939028-n	pwn-3.0:08939028-n;wnja-1.9.0:08939028-n;wnb_id-2.0:08939028-n;wnb_zsm-2.0:08939028-n	a town in south central France where is 1311-1313 the Roman Catholic Church held one of its councils
i83682	1		pwn-3.0:08939201-n	pwn-3.0:08939201-n;wnja-1.9.0:08939201-n;wnb_id-2.0:08939201-n;wnb_zsm-2.0:08939201-n	a coastal area between La Spezia in Italy and Cannes in France
i83683	1		pwn-3.0:08939437-n	pwn-3.0:08939437-n;wnja-1.9.0:08939437-n;wnb_id-2.0:08939437-n;wnb_zsm-2.0:08939437-n	the French part of the Riviera
i83684	1		pwn-3.0:08939562-n	pwn-3.0:08939562-n;wnja-1.9.0:08939562-n	a geographical subdivision of France
i83685	1		pwn-3.0:08940209-n	pwn-3.0:08940209-n;omw-arb-1.4:08940209-n;wnja-1.9.0:08940209-n;wnb_id-2.0:08940209-n;wnb_zsm-2.0:08940209-n	a region of northeastern France famous for its wines
i83686	1		pwn-3.0:08940371-n	pwn-3.0:08940371-n;wnja-1.9.0:08940371-n;wnb_id-2.0:08940371-n;wnb_zsm-2.0:08940371-n	a former province of western France in the Loire valley
